loss,accuracy,val_loss,val_accuracy
0.9240875244140625,0.5554339289665222,0.9309117197990417,0.5390127301216125
0.48532095551490784,0.768511176109314,0.4634558856487274,0.7691082954406738
0.43168094754219055,0.7771695852279663,0.4573260247707367,0.7699044346809387
0.42168286442756653,0.7772691249847412,0.44869741797447205,0.7742834687232971
0.4167574346065521,0.7798566818237305,0.45135122537612915,0.7695063948631287
0.41307902336120605,0.7829418778419495,0.44454094767570496,0.7746815085411072
0.4095016419887543,0.784534215927124,0.4432930052280426,0.772292971611023
0.4066966772079468,0.7883160710334778,0.4417645335197449,0.7778662443161011
0.4061109721660614,0.7901074886322021,0.44307032227516174,0.775079607963562
0.4035205543041229,0.7930931448936462,0.44203925132751465,0.7798566818237305
0.4028710126876831,0.7996616363525391,0.44204193353652954,0.781050980091095
0.4015488624572754,0.796675980091095,0.4396646022796631,0.7774681448936462
0.4007326066493988,0.7964769005775452,0.439475953578949,0.7754777073860168
0.39971184730529785,0.7988654375076294,0.4402863383293152,0.7826433181762695
0.39911359548568726,0.8026472926139832,0.43989548087120056,0.7754777073860168
0.3985596299171448,0.8000597357749939,0.4388795495033264,0.7850318551063538
0.39758703112602234,0.8002587556838989,0.4411855936050415,0.7794585824012756
0.39734604954719543,0.8042396306991577,0.44034552574157715,0.7818471193313599
0.39690226316452026,0.8033439517021179,0.4404067397117615,0.790207028388977
0.3957286477088928,0.8071258068084717,0.43835511803627014,0.7862260937690735
0.3949587941169739,0.8047372698783875,0.4384082853794098,0.7878184914588928
0.3952111005783081,0.8039410710334778,0.43796825408935547,0.7906050682067871
0.39433035254478455,0.8044387102127075,0.43761250376701355,0.7917993664741516
0.3948867619037628,0.8053343892097473,0.43829408288002014,0.7870222926139832
0.3942421078681946,0.8075239062309265,0.44073763489723206,0.781050980091095
0.3938094675540924,0.8040406107902527,0.4391719698905945,0.7842356562614441
0.3931279182434082,0.8072253465652466,0.43629300594329834,0.7906050682067871
0.3935070037841797,0.8077229261398315,0.4378605782985687,0.7858280539512634
0.3922426402568817,0.8100119233131409,0.4374515414237976,0.7842356562614441
0.391941100358963,0.8103104829788208,0.4393930733203888,0.7898089289665222
0.3920990526676178,0.805832028388977,0.4394823908805847,0.781449019908905
0.39196768403053284,0.8085191249847412,0.4366709291934967,0.781050980091095
0.39130526781082153,0.8103104829788208,0.4397900700569153,0.7846337556838989
0.3912822902202606,0.8108081221580505,0.43736758828163147,0.7925955653190613
