loss,accuracy,val_loss,val_accuracy
0.695679783821106,0.45614033937454224,0.6947137713432312,0.4839650094509125
0.6708559393882751,0.5906432867050171,0.6183677911758423,0.6793003082275391
0.6077591776847839,0.6805555820465088,0.5425652861595154,0.7434402108192444
0.5360842347145081,0.7573099136352539,0.5209100246429443,0.7638484239578247
0.5329718589782715,0.7529239654541016,0.5063736438751221,0.7405247688293457
0.498539537191391,0.777046799659729,0.4732600748538971,0.7580174803733826
0.4891473352909088,0.7799707651138306,0.44335341453552246,0.7900874614715576
0.4738239347934723,0.7858186960220337,0.5030439496040344,0.7609329223632812
0.4639502763748169,0.7887426614761353,0.4775986671447754,0.7667638659477234
0.4659403860569,0.7850877046585083,0.43622449040412903,0.8017492890357971
0.4431944191455841,0.8004385828971863,0.43129536509513855,0.7988338470458984
0.42845797538757324,0.8062865734100342,0.4122612476348877,0.8046647310256958
0.41567501425743103,0.7975146174430847,0.42008963227272034,0.7813411355018616
0.4164019227027893,0.8011695742607117,0.4033466875553131,0.8017492890357971
0.4212241470813751,0.8070175647735596,0.4855644404888153,0.7521865963935852
0.4144881069660187,0.7989766001701355,0.42935386300086975,0.7900874614715576
0.4113200306892395,0.8004385828971863,0.379599004983902,0.8075801730155945
0.3913876712322235,0.8179824352264404,0.3764117658138275,0.8134110569953918
0.3961021900177002,0.8135964870452881,0.3790038526058197,0.8046647310256958
0.4006081223487854,0.8011695742607117,0.3690202534198761,0.8104956150054932
0.3806394934654236,0.8209064602851868,0.38905543088912964,0.8017492890357971
0.3842291235923767,0.8187134265899658,0.3624967336654663,0.8163265585899353
0.4215652644634247,0.8019005656242371,0.38369154930114746,0.7930029034614563
0.37851274013519287,0.8318713307380676,0.3788139522075653,0.819242000579834
0.3911063075065613,0.8209064602851868,0.402119904756546,0.8017492890357971
0.3683599829673767,0.817251443862915,0.39487865567207336,0.8221574425697327
0.36828500032424927,0.8340643048286438,0.4240337014198303,0.7813411355018616
0.36616209149360657,0.8282163739204407,0.38636475801467896,0.8221574425697327
0.3939726650714874,0.8245614171028137,0.37164855003356934,0.8221574425697327
0.37241145968437195,0.8318713307380676,0.4679894745349884,0.7725947499275208
0.37560147047042847,0.8296783566474915,0.371130108833313,0.8221574425697327
0.36887842416763306,0.8289473652839661,0.3506678342819214,0.8163265585899353
0.3487154245376587,0.8428362607955933,0.3482298254966736,0.8250728845596313
0.3425978422164917,0.8472222089767456,0.3418644368648529,0.8104956150054932
0.33934521675109863,0.8435672521591187,0.3378359079360962,0.8221574425697327
0.3450956344604492,0.847953200340271,0.3327522277832031,0.8454810380935669
0.35023704171180725,0.8472222089767456,0.36384832859039307,0.8309037685394287
0.34611621499061584,0.8486841917037964,0.3404555320739746,0.8338192701339722
0.33553633093833923,0.8501461744308472,0.32860854268074036,0.8454810380935669
0.3306182622909546,0.8494151830673218,0.32961761951446533,0.8454810380935669
0.33410534262657166,0.8501461744308472,0.4126671850681305,0.7900874614715576
0.34077706933021545,0.8501461744308472,0.32210296392440796,0.8338192701339722
0.3226608335971832,0.847953200340271,0.3188583254814148,0.8425655961036682
0.3779808282852173,0.8194444179534912,0.3647095561027527,0.8221574425697327
0.353595495223999,0.8457602262496948,0.3201959431171417,0.8483964800834656
0.32807499170303345,0.8530701994895935,0.33743104338645935,0.8367347121238708
0.33241328597068787,0.8538011908531189,0.3111226260662079,0.851311981678009
0.3034614324569702,0.8684210777282715,0.3108300566673279,0.8425655961036682
0.3016352951526642,0.8662280440330505,0.3221944570541382,0.8571428656578064
0.3040695786476135,0.8647660613059998,0.3249877095222473,0.8396501541137695
0.33296048641204834,0.8589181303977966,0.32337686419487,0.8338192701339722
0.31503477692604065,0.8625730872154236,0.319590300321579,0.8454810380935669
0.29756492376327515,0.8647660613059998,0.30120986700057983,0.851311981678009
0.29015204310417175,0.8757309913635254,0.3281022310256958,0.8396501541137695
0.33373910188674927,0.8611111044883728,0.3119742274284363,0.8571428656578064
0.29888105392456055,0.8735380172729492,0.2913537621498108,0.8425655961036682
0.3282017409801483,0.8523392081260681,0.3092586100101471,0.8483964800834656
0.2925940752029419,0.8757309913635254,0.2939896583557129,0.8717201352119446
0.2895713746547699,0.8757309913635254,0.3066104054450989,0.8571428656578064
0.2939390540122986,0.8691520690917969,0.2998390197753906,0.8629737496376038
0.2863391637802124,0.8647660613059998,0.2897147536277771,0.8658891916275024
0.2942172884941101,0.8706140518188477,0.3051001727581024,0.8542274236679077
0.2747754156589508,0.8852339386940002,0.29375404119491577,0.8658891916275024
0.2863282859325409,0.8706140518188477,0.2859085202217102,0.8658891916275024
0.27594318985939026,0.878654956817627,0.28265097737312317,0.8658891916275024
0.29038721323013306,0.8728070259094238,0.3773413598537445,0.8134110569953918
0.30777809023857117,0.8530701994895935,0.29285329580307007,0.8746355772018433
0.27572739124298096,0.8793859481811523,0.30933254957199097,0.8571428656578064
0.26881492137908936,0.8801169395446777,0.2808409631252289,0.8688046932220459
0.27871623635292053,0.871345043182373,0.28092777729034424,0.8658891916275024
0.25998005270957947,0.886695921421051,0.28692302107810974,0.8717201352119446
0.2593366205692291,0.8896198868751526,0.2727435827255249,0.8717201352119446
0.2592630088329315,0.8830409646034241,0.3076161742210388,0.8483964800834656
0.29862141609191895,0.8779239654541016,0.3222488462924957,0.8658891916275024
0.25463756918907166,0.8888888955116272,0.29984942078590393,0.8571428656578064
0.26316413283348083,0.8881579041481018,0.29112955927848816,0.851311981678009
0.25598689913749695,0.8896198868751526,0.2903802692890167,0.8600583076477051
0.2688515782356262,0.8771929740905762,0.2767632007598877,0.8600583076477051
0.25427311658859253,0.8896198868751526,0.28444144129753113,0.8804664611816406
0.2452237755060196,0.8859649300575256,0.28800225257873535,0.8804664611816406
0.25076812505722046,0.8852339386940002,0.3011889159679413,0.8629737496376038
